SAINT-LOUIS_PODOR_H1 LAYKI HIRNANGUE;1
MATAM_RANEROU FERLO_H2 BELEL WODIERE;1
LOUGA_LINGUERE_BELEL SIROBEH THIANA;1
THIES_THIES_DIENDER GUEDJI;1
FATICK_FOUNDIOUGNE_H1 THIOCE;1
KAOLACK_GUINGUINEO_DARA DIACKE;1
KOLDA_VELINGARA_SARE HAMADY;1
LOUGA_KEBEMER_TEUMB OUOLOF;1
KAOLACK_NIORO_LEONA;1
LOUGA_KEBEMER_DAROU SALL III (DOULOUNGUEL OUOLOF);1
LOUGA_KEBEMER_NDIENGUE DIAW;1
SEDHIOU_SEDHIOU_SANTASSOU III;1
SEDHIOU_SEDHIOU_TAMBANA (DIASSING TAMBANA);1
LOUGA_KEBEMER_H4 KEUR AMADY MBOYO;1
THIES_THIES_H2 KEUR DIARRA BA;1
DIOURBEL_BAMBEY_THIATHIAO;1
TAMBACOUNDA_KOUPENTOUM_H1 WILANENE;1
LOUGA_KEBEMER_NIOKHOUL PEULH;1
LOUGA_LOUGA_KEUR BOUMY PEULH (NGUENTE PEULH);1
KAOLACK_NIORO_KEUR ABDOU MATA;1
MATAM_KANEL_NIAROUWAL;1
ZIGUINCHOR_BIGNONA_BOULINDIENG;1
TAMBACOUNDA_KOUPENTOUM_KOUNDIAO YORO;1
THIES_TIVAOUANE_DAWAKH SOURANG;1
THIES_TIVAOUANE_THILLA 1;1
KEDOUGOU_SARAYA_DALOTO;1
DIOURBEL_M’BACKE_DAROU MINAM TAIF (DAROU MINAM M’BACKE);1
FATICK_GOSSAS_NDOCK DIOUMA COUMBA;1
THIES_M’BOUR_H1 KEUR ARDO;1
SAINT-LOUIS_DAGANA_SAVOIGNE PEULH;1
SEDHIOU_BOUNKILING_SARE SAMBELE;1
KOLDA_KOLDA_SARE KABA ( LINKERING DEMBA );1
SAINT-LOUIS_PODOR_SINTHIOU AMADOU MAYRAM;1
THIES_THIES_H1 NDIOUFFENE;1
TAMBACOUNDA_GOUDIRY_H1 SINTHIOU BAMAMBE;1
TAMBACOUNDA_TAMBACOUNDA_H1 SINTHIOU KABADA;1
DAKAR_RUFISQUE_CITE CASTOR II;1
THIES_THIES_KEUR KHAR DIEYE;1
KAFFRINE_KOUNGHEUL_SANTHIE YEDDOU;1
