DAKAR_DAKAR_TAIBA GRAND DAKAR;1
DAKAR_DAKAR_TERANGA;1
DAKAR_DAKAR_TERME NORD TRAVAUX & CADRES;1
DAKAR_DAKAR_TERME SUD;1
DAKAR_DAKAR_THIEDEME;1
DAKAR_DAKAR_THIEURIGNE I;1
DAKAR_DAKAR_THIEURIGNE II;1
DAKAR_DAKAR_THIEURIGNE III;1
DAKAR_DAKAR_THIOKHOLANE;1
DAKAR_DAKAR_TONGHOR;2
DAKAR_DAKAR_TOUBA ALMADIES;1
DAKAR_DAKAR_TOUBA OUAKAM;1
DAKAR_DAKAR_TOUBA OUAKAM 2 CITE AVION;1
DAKAR_DAKAR_TOUBA RENAISSANCE;1
DAKAR_DAKAR_TOUNDOUP RYA;1
DAKAR_DAKAR_TSACRE COEUR 3 VDN;1
DAKAR_DAKAR_UNITE  21;1
DAKAR_DAKAR_UNITE 10;1
DAKAR_DAKAR_UNITE 11;1
DAKAR_DAKAR_UNITE 12;1
DAKAR_DAKAR_UNITE 13;1
DAKAR_DAKAR_UNITE 14;1
DAKAR_DAKAR_UNITE 15;1
DAKAR_DAKAR_UNITE 16;1
DAKAR_DAKAR_UNITE 17;1
DAKAR_DAKAR_UNITE 18;1
DAKAR_DAKAR_UNITE 19;1
DAKAR_DAKAR_UNITE 20;1
DAKAR_DAKAR_UNITE 22;1
DAKAR_DAKAR_UNITE 24;1
DAKAR_DAKAR_UNITE 25;1
DAKAR_DAKAR_UNITE 26;1
DAKAR_DAKAR_UNITE 7;1
DAKAR_DAKAR_UNITE 8;1
DAKAR_DAKAR_UNITE 9;1
DAKAR_DAKAR_USINE BEN TALLY (BISCUITERIE 4 MISSTRA);1
DAKAR_DAKAR_YOFF;1
DAKAR_DAKAR_YOFF EXTENSION;1
DAKAR_DAKAR_YOFF MBENGUENE;1
DAKAR_DAKAR_ZONE ARTISANALE N4;1
DAKAR_DAKAR_ZONE B BALLON;1
DAKAR_DAKAR_ZONE B BATIMENT;1
DAKAR_DAKAR_ZONE DE CAPTAGE;1
DAKAR_DAKAR_ZONE DE L'AEROPORT;1
DAKAR_DAKAR_ZONE EXTENSION EST;1
DAKAR_DAKAR_ZONE EXTENSION OUEST;1
DAKAR_DAKAR_ZONE INDUSTRIELLE;2
DAKAR_GUEDIAWAYE_ALMINKO;1
DAKAR_GUEDIAWAYE_ANGLE MOUSS 2;2
DAKAR_GUEDIAWAYE_ANGLE MOUSS 3;1
DAKAR_GUEDIAWAYE_ANGLE MOUSS DAROU NAHIM;1
DAKAR_GUEDIAWAYE_BAGDAD 1;1
DAKAR_GUEDIAWAYE_BAGDAD 2;1
DAKAR_GUEDIAWAYE_BAYE LAYE;1
DAKAR_GUEDIAWAYE_CHAMPS DE COURSE;2
DAKAR_GUEDIAWAYE_CITE ADAMA DIOP;1
DAKAR_GUEDIAWAYE_CITE AIR AFRIQUE;1
DAKAR_GUEDIAWAYE_CITE ALIOU SOW;1
DAKAR_GUEDIAWAYE_CITE ATEPA;1
DAKAR_GUEDIAWAYE_CITE BARRY & LY;1
DAKAR_GUEDIAWAYE_CITE BIAGUI;1
DAKAR_GUEDIAWAYE_CITE COMICO 2;1
DAKAR_GUEDIAWAYE_CITE DES ENSEIGNANTS;1
DAKAR_GUEDIAWAYE_CITE DOUANES;1
DAKAR_GUEDIAWAYE_CITE FADIA;1
DAKAR_GUEDIAWAYE_CITE FAYSALL;1
DAKAR_GUEDIAWAYE_CITE GADAYE;1
DAKAR_GUEDIAWAYE_CITE HAMO TEFESS;1
DAKAR_GUEDIAWAYE_CITE IBRAHIMA DIOP;1
DAKAR_GUEDIAWAYE_CITE JUSTICE;1
DAKAR_GUEDIAWAYE_CITE MADIENG KHARY DIENG;1
DAKAR_GUEDIAWAYE_CITE MARCEL MAHE;1
DAKAR_GUEDIAWAYE_CITE MINISTERE COOPERATIVE & PLAN;1
DAKAR_GUEDIAWAYE_CITE MUNICIPALITE;1
DAKAR_GUEDIAWAYE_CITE NDIOUMKHOPE (MBODE 1);1
DAKAR_GUEDIAWAYE_CITE NDIOUMKHOPE (MBODE 2);1
DAKAR_GUEDIAWAYE_CITE NDIOUMKHOPE (MBODE 3);1
DAKAR_GUEDIAWAYE_CITE NDIOUMKHOPE (MBODE 4);1
DAKAR_GUEDIAWAYE_CITE NDIOUMKHOPE (MBODE 4B);1
DAKAR_GUEDIAWAYE_CITE NDIOUMKHOPE (MBODE 5);1
DAKAR_GUEDIAWAYE_CITE NDIOUMKHOPE (MBODE 6A BIS);1
DAKAR_GUEDIAWAYE_CITE NDIOUMKHOPE (MBODE 6A);1
DAKAR_GUEDIAWAYE_CITE RONDON;1
DAKAR_GUEDIAWAYE_CITE SANTE;1
DAKAR_GUEDIAWAYE_CITE SAR;1
DAKAR_GUEDIAWAYE_CITE SDE;1
DAKAR_GUEDIAWAYE_CITE SENELEC;1
DAKAR_GUEDIAWAYE_CITE SENTENAC;1
DAKAR_GUEDIAWAYE_CITE SHS;1
DAKAR_GUEDIAWAYE_CITE SOFRACO;1
DAKAR_GUEDIAWAYE_CITE SOLEIL;1
DAKAR_GUEDIAWAYE_CITE SORES;1
DAKAR_GUEDIAWAYE_CITE TRESOR;1
DAKAR_GUEDIAWAYE_CITE URBANISME;1
DAKAR_GUEDIAWAYE_CITECAISSE DE SECURITE SOCIALE;1
DAKAR_GUEDIAWAYE_COURS SUPREME;1
DAKAR_GUEDIAWAYE_DARE SALAM;1
